species,file,valid,error,duration,sample_rate,num_samples,rms_db,peak_amplitude,snr_db,is_silent,is_clipped,duration_ok
Common Myna,xc445899_18628.wav,True,,3.0,16000,48000,-24.978321075439453,0.522064208984375,33.36,False,False,True
Common Myna,xc445899_2653.wav,True,,3.0,16000,48000,-31.673009872436523,0.255767822265625,26.80,False,False,True
Common Myna,xc445899_27551.wav,True,,3.0,16000,48000,-24.604583740234375,0.4754638671875,32.15,False,False,True
Common Myna,xc445899_29469.wav,True,,3.0,16000,48000,-24.417469024658203,0.442626953125,8.15,False,False,True
Common Myna,xc445899_5777.wav,True,,3.0,16000,48000,-25.088911056518555,0.36517333984375,12.11,False,False,True
Common Myna,xc464285_42.wav,True,,3.0,16000,48000,-43.21875762939453,0.05499267578125,12.04,True,False,True
Common Myna,xc464285_4328.wav,True,,3.0,16000,48000,-32.00074768066406,0.188934326171875,16.24,False,False,True
Common Myna,xc472544_10937.wav,True,,3.0,16000,48000,-30.84134292602539,0.15350341796875,22.92,False,False,True
Common Myna,xc472544_16834.wav,True,,3.0,16000,48000,-40.1240119934082,0.099365234375,16.73,True,False,True
Common Myna,xc472544_19729.wav,True,,3.0,16000,48000,-36.518104553222656,0.10174560546875,19.87,False,False,True
Common Myna,xc472544_24798.wav,True,,3.0,16000,48000,-34.17176818847656,0.1256103515625,22.03,False,False,True
Common Myna,xc472544_2668.wav,True,,3.0,16000,48000,-31.227930068969727,0.200347900390625,21.81,False,False,True
Common Myna,xc472544_29732.wav,True,,3.0,16000,48000,-31.73496437072754,0.176971435546875,24.19,False,False,True
Common Myna,xc472544_35206.wav,True,,3.0,16000,48000,-48.36288833618164,0.047607421875,8.64,True,False,True
Common Myna,xc472544_5158.wav,True,,3.0,16000,48000,-28.70922088623047,0.222808837890625,26.40,False,False,True
Common Myna,xc472544_6411.wav,True,,3.0,16000,48000,-29.40395164489746,0.220245361328125,27.41,False,False,True
Common Myna,xc472544_904.wav,True,,3.0,16000,48000,-31.856916427612305,0.294281005859375,23.96,False,False,True
Common Myna,xc472545_11253.wav,True,,3.0,16000,48000,-26.554481506347656,0.383697509765625,26.62,False,False,True
Common Myna,xc472545_4717.wav,True,,3.0,16000,48000,-21.846336364746094,0.675445556640625,29.20,False,False,True
Common Myna,xc472545_627.wav,True,,3.0,16000,48000,-28.692317962646484,0.2894287109375,23.74,False,False,True
Common Myna,xc472545_7985.wav,True,,3.0,16000,48000,-28.28583526611328,0.463836669921875,24.08,False,False,True
Common Myna,xc503850_11764.wav,True,,3.0,16000,48000,-24.028823852539062,0.59716796875,8.40,False,False,True
Common Myna,xc503850_13895.wav,True,,3.0,16000,48000,-26.2749080657959,0.526885986328125,6.61,False,False,True
Common Myna,xc503850_1733.wav,True,,3.0,16000,48000,-26.80803108215332,0.386260986328125,4.98,False,False,True
Common Myna,xc503850_23827.wav,True,,3.0,16000,48000,-24.347686767578125,0.41851806640625,5.85,False,False,True
Common Myna,xc503850_30903.wav,True,,3.0,16000,48000,-24.982263565063477,0.427215576171875,4.65,False,False,True
Common Myna,xc503850_37154.wav,True,,3.0,16000,48000,-25.212858200073242,0.497406005859375,7.77,False,False,True
Common Myna,xc503850_43605.wav,True,,3.0,16000,48000,-24.041975021362305,0.54815673828125,5.16,False,False,True
Common Myna,xc503850_49707.wav,True,,3.0,16000,48000,-26.310752868652344,0.32354736328125,3.30,False,False,True
Common Myna,xc503850_54716.wav,True,,3.0,16000,48000,-26.00607681274414,0.532073974609375,7.32,False,False,True
Common Myna,xc503850_6455.wav,True,,3.0,16000,48000,-27.18832015991211,0.40142822265625,5.91,False,False,True
Common Myna,xc505882_14371.wav,True,,3.0,16000,48000,-40.09580993652344,0.072113037109375,10.30,True,False,True
Common Myna,xc505882_2051.wav,True,,3.0,16000,48000,-32.305843353271484,0.182403564453125,16.98,False,False,True
Common Myna,xc505882_32097.wav,True,,3.0,16000,48000,-39.85744857788086,0.08465576171875,9.41,False,False,True
Common Myna,xc505882_43279.wav,True,,3.0,16000,48000,-37.84632873535156,0.117950439453125,9.73,False,False,True
Common Myna,xc505882_44918.wav,True,,3.0,16000,48000,-37.582740783691406,0.14166259765625,9.06,False,False,True
Common Myna,xc505882_53037.wav,True,,3.0,16000,48000,-38.55210494995117,0.13494873046875,10.97,False,False,True
Common Myna,xc505882_54955.wav,True,,3.0,16000,48000,-38.99751281738281,0.138458251953125,14.33,False,False,True
Common Myna,xc505882_56053.wav,True,,3.0,16000,48000,-43.43301773071289,0.119415283203125,24.83,True,False,True
Common Myna,xc505883_17731.wav,True,,3.0,16000,48000,-39.84400177001953,0.074920654296875,8.36,False,False,True
Common Myna,xc505883_21798.wav,True,,3.0,16000,48000,-32.95758819580078,0.13970947265625,12.55,False,False,True
Common Myna,xc505883_23175.wav,True,,3.0,16000,48000,-32.98827362060547,0.204803466796875,12.19,False,False,True
Common Myna,xc505883_26591.wav,True,,3.0,16000,48000,-33.56919860839844,0.15399169921875,7.82,False,False,True
Common Myna,xc505883_30993.wav,True,,3.0,16000,48000,-36.634681701660156,0.1300048828125,7.92,False,False,True
Common Myna,xc505883_34232.wav,True,,3.0,16000,48000,-35.608306884765625,0.16961669921875,8.35,False,False,True
Common Myna,xc505883_3595.wav,True,,3.0,16000,48000,-39.89894104003906,0.070648193359375,7.54,False,False,True
Common Myna,xc505883_37105.wav,True,,3.0,16000,48000,-35.95512008666992,0.136383056640625,10.92,False,False,True
Common Myna,xc505883_39884.wav,True,,3.0,16000,48000,-33.74569320678711,0.15631103515625,8.71,False,False,True
Common Myna,xc505883_52833.wav,True,,3.0,16000,48000,-35.68525695800781,0.10675048828125,7.71,False,False,True
Common Myna,xc506210_22077.wav,True,,3.0,16000,48000,-30.679641723632812,0.196868896484375,17.78,False,False,True
Common Myna,xc506210_32314.wav,True,,3.0,16000,48000,-33.659088134765625,0.194580078125,15.00,False,False,True
Common Myna,xc506210_42707.wav,True,,3.0,16000,48000,-30.483949661254883,0.2479248046875,15.23,False,False,True
Common Myna,xc506210_58589.wav,True,,3.0,16000,48000,-32.615055084228516,0.20355224609375,16.24,False,False,True
Common Myna,xc506210_859.wav,True,,3.0,16000,48000,-32.18501663208008,0.174346923828125,16.40,False,False,True
Common Myna,xc518361_121955.wav,True,,3.0,16000,48000,-54.966182708740234,0.00872802734375,10.23,True,False,True
Common Myna,xc518361_141460.wav,True,,3.0,16000,48000,-58.55860137939453,0.008941650390625,9.85,True,False,True
Common Myna,xc518361_15476.wav,True,,3.0,16000,48000,-51.999000549316406,0.016937255859375,9.50,True,False,True
Common Myna,xc518361_27905.wav,True,,3.0,16000,48000,-59.39427185058594,0.007293701171875,6.11,True,False,True
Common Myna,xc518361_39684.wav,True,,3.0,16000,48000,-58.40707778930664,0.01141357421875,8.57,True,False,True
Common Myna,xc518361_43540.wav,True,,3.0,16000,48000,-54.29273986816406,0.01348876953125,8.65,True,False,True
Common Myna,xc518361_67947.wav,True,,3.0,16000,48000,-56.5605583190918,0.017059326171875,11.39,True,False,True
Common Myna,xc518361_82761.wav,True,,3.0,16000,48000,-43.51142501831055,0.029449462890625,4.61,True,False,True
Common Myna,xc518361_98820.wav,True,,3.0,16000,48000,-54.22212219238281,0.0185546875,11.29,True,False,True
Common Myna,xc533469_10061.wav,True,,3.0,16000,48000,-22.81551170349121,0.55755615234375,29.37,False,False,True
Common Myna,xc533469_13265.wav,True,,3.0,16000,48000,-44.45513153076172,0.145660400390625,8.53,True,False,True
Common Myna,xc533469_16595.wav,True,,3.0,16000,48000,-27.498300552368164,0.393218994140625,28.51,False,False,True
Common Myna,xc533469_1914.wav,True,,3.0,16000,48000,-19.419513702392578,0.745513916015625,33.59,False,False,True
Common Myna,xc533469_5452.wav,True,,3.0,16000,48000,-25.53163719177246,0.625030517578125,26.73,False,False,True
Common Myna,xc544012_20431.wav,True,,3.0,16000,48000,-40.028099060058594,0.054351806640625,4.06,True,False,True
Common Myna,xc544012_41999.wav,True,,3.0,16000,48000,-32.94829177856445,0.196563720703125,7.51,False,False,True
Common Myna,xc544012_5370.wav,True,,3.0,16000,48000,-36.246490478515625,0.09844970703125,5.71,False,False,True
Common Myna,xc544012_54716.wav,True,,3.0,16000,48000,-28.313047409057617,0.3126220703125,5.69,False,False,True
Common Myna,xc544012_59760.wav,True,,3.0,16000,48000,-32.88976287841797,0.15826416015625,6.38,False,False,True
Common Myna,xc544012_67702.wav,True,,3.0,16000,48000,-28.57851219177246,0.206268310546875,4.41,False,False,True
Common Myna,xc544012_7629.wav,True,,3.0,16000,48000,-36.33687210083008,0.11492919921875,6.03,False,False,True
Common Myna,xc544012_77303.wav,True,,3.0,16000,48000,-36.77665328979492,0.118804931640625,5.94,False,False,True
Common Myna,xc544012_9846.wav,True,,3.0,16000,48000,-35.95578384399414,0.148223876953125,5.26,False,False,True
Common Myna,xc555308_1839.wav,True,,3.0,16000,48000,-37.17805862426758,0.11102294921875,8.04,False,False,True
Common Myna,xc555308_18723.wav,True,,3.0,16000,48000,-44.67058563232422,0.046966552734375,3.28,True,False,True
Common Myna,xc555308_31185.wav,True,,3.0,16000,48000,-35.18281555175781,0.138427734375,8.77,False,False,True
Common Myna,xc555308_34298.wav,True,,3.0,16000,48000,-38.33980941772461,0.09063720703125,5.77,False,False,True
Common Myna,xc555308_38732.wav,True,,3.0,16000,48000,-35.13336181640625,0.16943359375,9.15,False,False,True
Common Myna,xc555308_4787.wav,True,,3.0,16000,48000,-38.954795837402344,0.13690185546875,6.74,False,False,True
Common Myna,xc555308_6905.wav,True,,3.0,16000,48000,-36.610836029052734,0.142669677734375,7.81,False,False,True
Common Myna,xc555308_75810.wav,True,,3.0,16000,48000,-33.74787139892578,0.1644287109375,9.16,False,False,True
Common Myna,xc555308_87195.wav,True,,3.0,16000,48000,-37.424251556396484,0.101959228515625,4.70,False,False,True
Common Myna,xc555308_90239.wav,True,,3.0,16000,48000,-33.80947494506836,0.174224853515625,9.28,False,False,True
Common Myna,xc571182_2191.wav,True,,3.0,16000,48000,-25.648910522460938,0.35302734375,8.36,False,False,True
Common Myna,xc571182_7309.wav,True,,3.0,16000,48000,-28.93287467956543,0.45709228515625,5.08,False,False,True
Common Myna,xc571185_15661.wav,True,,3.0,16000,48000,-27.67489242553711,0.481536865234375,12.59,False,False,True
Common Myna,xc571185_26995.wav,True,,3.0,16000,48000,-28.877012252807617,0.348663330078125,10.21,False,False,True
Common Myna,xc571185_39641.wav,True,,3.0,16000,48000,-34.80474090576172,0.35076904296875,6.08,False,False,True
Common Myna,xc571185_41346.wav,True,,3.0,16000,48000,-31.036231994628906,0.351959228515625,9.68,False,False,True
Common Myna,xc571185_47307.wav,True,,3.0,16000,48000,-31.124263763427734,0.270721435546875,9.93,False,False,True
Common Myna,xc571185_4911.wav,True,,3.0,16000,48000,-34.1275749206543,0.306732177734375,7.21,False,False,True
Common Myna,xc571185_61883.wav,True,,3.0,16000,48000,-29.602460861206055,0.337188720703125,9.56,False,False,True
Common Myna,xc571185_7997.wav,True,,3.0,16000,48000,-33.30506134033203,0.290985107421875,7.49,False,False,True
Common Myna,xc571185_86163.wav,True,,3.0,16000,48000,-34.857852935791016,0.331298828125,5.67,False,False,True
Common Myna,xc583034_13304.wav,True,,3.0,16000,48000,-40.558738708496094,0.093536376953125,7.84,True,False,True
Common Myna,xc583034_18659.wav,True,,3.0,16000,48000,-31.67070770263672,0.1912841796875,9.98,False,False,True
Common Myna,xc583034_4351.wav,True,,3.0,16000,48000,-32.506683349609375,0.239166259765625,13.77,False,False,True
Common Myna,xc583034_68586.wav,True,,3.0,16000,48000,-37.90279769897461,0.112823486328125,9.53,False,False,True
Common Myna,xc583034_73172.wav,True,,3.0,16000,48000,-35.547401428222656,0.15234375,13.29,False,False,True
Common Myna,xc583034_83302.wav,True,,3.0,16000,48000,-34.924171447753906,0.168304443359375,10.38,False,False,True
Common Myna,xc583034_86534.wav,True,,3.0,16000,48000,-37.68644332885742,0.148956298828125,9.12,False,False,True
Common Myna,xc583034_92596.wav,True,,3.0,16000,48000,-35.33644485473633,0.177032470703125,10.59,False,False,True
Common Myna,xc591907_11049.wav,True,,3.0,16000,48000,-19.509761810302734,0.547576904296875,4.65,False,False,True
Common Myna,xc591907_14583.wav,True,,3.0,16000,48000,-20.9135799407959,0.45025634765625,4.92,False,False,True
Common Myna,xc591907_24.wav,True,,3.0,16000,48000,-17.32400131225586,0.79229736328125,6.93,False,False,True
Common Myna,xc596982_12048.wav,True,,3.0,16000,48000,-25.185155868530273,0.71124267578125,14.36,False,False,True
Common Myna,xc596982_13313.wav,True,,3.0,16000,48000,-25.779497146606445,0.71124267578125,13.48,False,False,True
Common Myna,xc596982_15089.wav,True,,3.0,16000,48000,-23.840333938598633,0.787506103515625,15.24,False,False,True
Common Myna,xc596982_16652.wav,True,,3.0,16000,48000,-24.132720947265625,0.787506103515625,14.67,False,False,True
Common Myna,xc596982_18960.wav,True,,3.0,16000,48000,-33.01993942260742,0.286163330078125,4.44,False,False,True
Common Myna,xc596982_21767.wav,True,,3.0,16000,48000,-26.343860626220703,0.52008056640625,15.20,False,False,True
Common Myna,xc596982_29354.wav,True,,3.0,16000,48000,-25.657957077026367,0.47882080078125,14.61,False,False,True
Common Myna,xc596982_31542.wav,True,,3.0,16000,48000,-26.060583114624023,0.47882080078125,13.04,False,False,True
Common Myna,xc596982_3566.wav,True,,3.0,16000,48000,-21.463539123535156,0.8548583984375,17.91,False,False,True
Common Myna,xc596982_369.wav,True,,3.0,16000,48000,-36.206390380859375,0.257537841796875,2.81,False,False,True
Common Myna,xc596983_13540.wav,True,,3.0,16000,48000,-46.04365539550781,0.05914306640625,14.21,True,False,True
Common Myna,xc596983_19962.wav,True,,3.0,16000,48000,-48.3699836730957,0.071990966796875,10.54,True,False,True
Common Myna,xc596983_2131.wav,True,,3.0,16000,48000,-46.86179733276367,0.065826416015625,13.75,True,False,True
Common Myna,xc596983_269.wav,True,,3.0,16000,48000,-43.417999267578125,0.100830078125,16.18,True,False,True
Common Myna,xc596983_29595.wav,True,,3.0,16000,48000,-28.765281677246094,0.278594970703125,26.02,False,False,True
Common Myna,xc596983_4106.wav,True,,3.0,16000,48000,-49.68873596191406,0.042327880859375,11.15,True,False,True
Common Myna,xc596983_43051.wav,True,,3.0,16000,48000,-49.087371826171875,0.02850341796875,9.67,True,False,True
Common Myna,xc596983_6109.wav,True,,3.0,16000,48000,-40.53804397583008,0.095855712890625,20.83,True,False,True
Common Myna,xc596983_7104.wav,True,,3.0,16000,48000,-40.73917770385742,0.095855712890625,20.57,True,False,True
Common Myna,xc596983_8468.wav,True,,3.0,16000,48000,-55.48280334472656,0.02838134765625,5.67,True,False,True
Common Myna,xc599867_18996.wav,True,,3.0,16000,48000,-34.295677185058594,0.153900146484375,5.63,False,False,True
Common Myna,xc599867_1966.wav,True,,3.0,16000,48000,-27.145795822143555,0.378448486328125,13.54,False,False,True
Common Myna,xc599867_3766.wav,True,,3.0,16000,48000,-30.165435791015625,0.27197265625,10.33,False,False,True
Common Myna,xc599867_58280.wav,True,,3.0,16000,48000,-23.83445930480957,0.51629638671875,14.22,False,False,True
Common Myna,xc607249_100509.wav,True,,3.0,16000,48000,-30.29066276550293,0.19256591796875,10.06,False,False,True
Common Myna,xc607249_123553.wav,True,,3.0,16000,48000,-27.304893493652344,0.32598876953125,16.32,False,False,True
Common Myna,xc607249_144555.wav,True,,3.0,16000,48000,-28.78824234008789,0.286285400390625,11.73,False,False,True
Common Myna,xc607249_21212.wav,True,,3.0,16000,48000,-23.849319458007812,0.4913330078125,15.26,False,False,True
Common Myna,xc607249_2259.wav,True,,3.0,16000,48000,-22.110578536987305,0.5001220703125,15.19,False,False,True
Common Myna,xc607249_35099.wav,True,,3.0,16000,48000,-35.27121353149414,0.111480712890625,5.25,False,False,True
Common Myna,xc607249_43870.wav,True,,3.0,16000,48000,-35.09040832519531,0.1231689453125,10.44,False,False,True
Common Myna,xc607249_73495.wav,True,,3.0,16000,48000,-33.4549674987793,0.17388916015625,7.65,False,False,True
Common Myna,xc607249_90720.wav,True,,3.0,16000,48000,-31.07440185546875,0.190826416015625,10.80,False,False,True
Common Myna,xc607249_9434.wav,True,,3.0,16000,48000,-23.441593170166016,0.434173583984375,14.20,False,False,True
Common Myna,xc614590_1385.wav,True,,3.0,16000,48000,-38.571346282958984,0.08782958984375,8.07,False,False,True
Common Myna,xc614590_16277.wav,True,,3.0,16000,48000,-37.861019134521484,0.125,10.98,False,False,True
Common Myna,xc614590_21644.wav,True,,3.0,16000,48000,-41.7664909362793,0.072479248046875,5.68,True,False,True
Common Myna,xc623016_20382.wav,True,,3.0,16000,48000,-33.15281677246094,0.175384521484375,23.07,False,False,True
Common Myna,xc623016_23987.wav,True,,3.0,16000,48000,-39.51462173461914,0.114532470703125,24.50,False,False,True
Common Myna,xc623016_311.wav,True,,3.0,16000,48000,-33.938201904296875,0.15228271484375,25.21,False,False,True
Common Myna,xc623016_3309.wav,True,,3.0,16000,48000,-29.235218048095703,0.2490234375,21.29,False,False,True
Common Myna,xc635697_17024.wav,True,,3.0,16000,48000,-24.448347091674805,0.36859130859375,9.04,False,False,True
Common Myna,xc635697_2867.wav,True,,3.0,16000,48000,-33.92531204223633,0.133331298828125,7.75,False,False,True
Common Myna,xc639485_12349.wav,True,,3.0,16000,48000,-32.37104797363281,0.151153564453125,3.14,False,False,True
Common Myna,xc652901_1026.wav,True,,3.0,16000,48000,-32.21233367919922,0.19403076171875,7.85,False,False,True
Common Myna,xc652901_14818.wav,True,,3.0,16000,48000,-30.81613540649414,0.23260498046875,11.79,False,False,True
Common Myna,xc652901_9666.wav,True,,3.0,16000,48000,-34.13621520996094,0.21856689453125,9.21,False,False,True
Common Myna,xc652903_1429.wav,True,,3.0,16000,48000,-32.48644256591797,0.19317626953125,8.25,False,False,True
Common Myna,xc652903_14393.wav,True,,3.0,16000,48000,-30.884723663330078,0.221954345703125,11.72,False,False,True
Common Myna,xc652903_9629.wav,True,,3.0,16000,48000,-34.138816833496094,0.218292236328125,9.29,False,False,True
Common Myna,xc659209_0.wav,True,,3.0,16000,48000,-27.6036376953125,0.548675537109375,14.82,False,False,True
Common Myna,xc659209_11836.wav,True,,3.0,16000,48000,-34.8633918762207,0.109893798828125,12.50,False,False,True
Common Myna,xc659209_16353.wav,True,,3.0,16000,48000,-31.86186981201172,0.191558837890625,11.92,False,False,True
Common Myna,xc659209_21227.wav,True,,3.0,16000,48000,-40.121009826660156,0.07958984375,5.95,True,False,True
Common Myna,xc659209_24296.wav,True,,3.0,16000,48000,-32.0423698425293,0.213836669921875,9.53,False,False,True
Common Myna,xc659209_34234.wav,True,,3.0,16000,48000,-37.741817474365234,0.072601318359375,5.00,False,False,True
Common Myna,xc659209_35710.wav,True,,3.0,16000,48000,-37.893585205078125,0.072601318359375,6.40,False,False,True
Common Myna,xc659209_41175.wav,True,,3.0,16000,48000,-37.91984939575195,0.09619140625,6.63,False,False,True
Common Myna,xc659211_12663.wav,True,,3.0,16000,48000,-38.750160217285156,0.086517333984375,3.47,False,False,True
Common Myna,xc659211_14030.wav,True,,3.0,16000,48000,-38.411888122558594,0.086517333984375,2.87,False,False,True
Common Myna,xc659211_23749.wav,True,,3.0,16000,48000,-39.55112075805664,0.0966796875,4.51,False,False,True
Common Myna,xc659211_27394.wav,True,,3.0,16000,48000,-41.99691390991211,0.04278564453125,2.24,True,False,True
Common Myna,xc659211_32860.wav,True,,3.0,16000,48000,-36.980262756347656,0.124908447265625,3.63,False,False,True
Common Myna,xc659211_838.wav,True,,3.0,16000,48000,-30.512012481689453,0.275543212890625,15.61,False,False,True
Common Myna,xc659211_9173.wav,True,,3.0,16000,48000,-35.133583068847656,0.14471435546875,5.44,False,False,True
Common Myna,xc659214_23961.wav,True,,3.0,16000,48000,-26.54851722717285,0.340667724609375,19.25,False,False,True
Common Myna,xc659214_26961.wav,True,,3.0,16000,48000,-23.93561553955078,0.44061279296875,23.03,False,False,True
Common Myna,xc659214_31884.wav,True,,3.0,16000,48000,-22.7968807220459,0.470306396484375,22.70,False,False,True
Common Myna,xc661228_21752.wav,True,,3.0,16000,48000,-26.705886840820312,0.27374267578125,14.37,False,False,True
Common Myna,xc661228_27350.wav,True,,3.0,16000,48000,-29.30513572692871,0.223114013671875,13.51,False,False,True
Common Myna,xc661228_38035.wav,True,,3.0,16000,48000,-27.162311553955078,0.23553466796875,16.10,False,False,True
Common Myna,xc661228_42426.wav,True,,3.0,16000,48000,-35.20094680786133,0.179443359375,9.06,False,False,True
Common Myna,xc661228_56307.wav,True,,3.0,16000,48000,-33.15616226196289,0.159332275390625,7.49,False,False,True
Common Myna,xc661228_63781.wav,True,,3.0,16000,48000,-27.00925636291504,0.275115966796875,10.35,False,False,True
Common Myna,xc661228_809.wav,True,,3.0,16000,48000,-33.74127960205078,0.142364501953125,9.66,False,False,True
Common Myna,xc661228_82408.wav,True,,3.0,16000,48000,-31.386329650878906,0.22216796875,9.39,False,False,True
Common Myna,xc661228_9121.wav,True,,3.0,16000,48000,-29.88540267944336,0.1890869140625,12.69,False,False,True
Common Myna,xc661228_91913.wav,True,,3.0,16000,48000,-35.00844192504883,0.128265380859375,8.52,False,False,True
Common Myna,xc661253_5492.wav,True,,3.0,16000,48000,-33.13346862792969,0.18878173828125,15.52,False,False,True
Common Myna,xc661253_946.wav,True,,3.0,16000,48000,-42.05356216430664,0.04693603515625,6.42,True,False,True
Common Myna,xc666384_4570.wav,True,,3.0,16000,48000,-19.176605224609375,0.93359375,19.40,False,False,True
Common Myna,xc684628_13357.wav,True,,3.0,16000,48000,-34.22562026977539,0.131683349609375,6.48,False,False,True
Common Myna,xc684628_19792.wav,True,,3.0,16000,48000,-34.602848052978516,0.114715576171875,9.42,False,False,True
Common Myna,xc684628_3016.wav,True,,3.0,16000,48000,-35.63035583496094,0.10968017578125,8.79,False,False,True
Common Myna,xc704442_2133.wav,True,,3.0,16000,48000,-13.969036102294922,1.0,26.49,False,True,True
Common Myna,xc704442_43.wav,True,,3.0,16000,48000,-19.324718475341797,0.999969482421875,21.64,False,True,True
Common Myna,xc721477_11599.wav,True,,3.0,16000,48000,-38.10456848144531,0.13592529296875,25.12,False,False,True
Common Myna,xc721477_14599.wav,True,,3.0,16000,48000,-30.507671356201172,0.38836669921875,30.02,False,False,True
Common Myna,xc721477_20044.wav,True,,3.0,16000,48000,-44.152801513671875,0.0888671875,19.66,True,False,True
Common Myna,xc721477_26476.wav,True,,3.0,16000,48000,-32.166893005371094,0.38092041015625,27.85,False,False,True
Common Myna,xc721477_29476.wav,True,,3.0,16000,48000,-22.616804122924805,0.693359375,18.41,False,False,True
Common Myna,xc721477_3828.wav,True,,3.0,16000,48000,-38.704505920410156,0.210693359375,31.91,False,False,True
Common Myna,xc721477_40551.wav,True,,3.0,16000,48000,-29.11321258544922,0.349761962890625,18.37,False,False,True
Common Myna,xc721477_44544.wav,True,,3.0,16000,48000,-29.905221939086914,0.33026123046875,13.33,False,False,True
Common Myna,xc729094_1448.wav,True,,3.0,16000,48000,-18.9124698638916,0.876068115234375,26.00,False,False,True
Common Myna,xc729094_18186.wav,True,,3.0,16000,48000,-30.31482696533203,0.346893310546875,15.68,False,False,True
Common Myna,xc729094_27267.wav,True,,3.0,16000,48000,-29.743762969970703,0.335723876953125,16.33,False,False,True
Common Myna,xc729094_35904.wav,True,,3.0,16000,48000,-27.262964248657227,0.389739990234375,18.78,False,False,True
Common Myna,xc729094_37566.wav,True,,3.0,16000,48000,-20.16672134399414,0.553955078125,19.81,False,False,True
Common Myna,xc729094_54915.wav,True,,3.0,16000,48000,-23.85179328918457,0.503997802734375,20.55,False,False,True
Common Myna,xc729094_60982.wav,True,,3.0,16000,48000,-27.409923553466797,0.399261474609375,17.65,False,False,True
Common Myna,xc729094_66168.wav,True,,3.0,16000,48000,-28.083629608154297,0.468719482421875,16.92,False,False,True
Common Myna,xc729094_70899.wav,True,,3.0,16000,48000,-30.30514144897461,0.2197265625,10.47,False,False,True
Common Myna,xc729094_77080.wav,True,,3.0,16000,48000,-40.738948822021484,0.10455322265625,9.78,True,False,True
Common Myna,xc73133_13323.wav,True,,3.0,16000,48000,-20.576126098632812,0.702606201171875,19.13,False,False,True
Common Myna,xc73133_15581.wav,True,,3.0,16000,48000,-23.460296630859375,0.681060791015625,15.01,False,False,True
Common Myna,xc73133_18968.wav,True,,3.0,16000,48000,-23.307849884033203,0.61834716796875,16.15,False,False,True
Common Myna,xc73133_24737.wav,True,,3.0,16000,48000,-26.475570678710938,0.541351318359375,12.80,False,False,True
Common Myna,xc73133_26685.wav,True,,3.0,16000,48000,-31.005870819091797,0.27923583984375,7.94,False,False,True
Common Myna,xc73133_3380.wav,True,,3.0,16000,48000,-27.263065338134766,0.336212158203125,12.22,False,False,True
Common Myna,xc73133_4385.wav,True,,3.0,16000,48000,-20.634864807128906,0.76031494140625,18.68,False,False,True
Common Myna,xc73133_8344.wav,True,,3.0,16000,48000,-24.008625030517578,0.676849365234375,14.82,False,False,True
Common Myna,xc737076_12718.wav,True,,3.0,16000,48000,-31.18206787109375,0.274017333984375,27.27,False,False,True
Common Myna,xc737076_18872.wav,True,,3.0,16000,48000,-32.850650787353516,0.271820068359375,26.79,False,False,True
Common Myna,xc737076_23587.wav,True,,3.0,16000,48000,-36.411865234375,0.185455322265625,24.85,False,False,True
Common Myna,xc737076_28993.wav,True,,3.0,16000,48000,-30.92383575439453,0.275054931640625,30.51,False,False,True
Common Myna,xc737076_381.wav,True,,3.0,16000,48000,-38.191219329833984,0.174591064453125,22.36,False,False,True
Common Myna,xc737076_5039.wav,True,,3.0,16000,48000,-34.37403869628906,0.207000732421875,21.74,False,False,True
Common Myna,xc744146_7770.wav,True,,3.0,16000,48000,-37.6328125,0.09368896484375,12.61,False,False,True
Common Myna,xc744146_875.wav,True,,3.0,16000,48000,-44.79472732543945,0.05511474609375,15.54,True,False,True
Common Myna,xc762566_10250.wav,True,,3.0,16000,48000,-29.59673309326172,0.31982421875,16.70,False,False,True
Common Myna,xc762566_17021.wav,True,,3.0,16000,48000,-37.75459671020508,0.220001220703125,9.37,False,False,True
Common Myna,xc762566_21185.wav,True,,3.0,16000,48000,-30.381614685058594,0.42822265625,17.04,False,False,True
Common Myna,xc762566_27519.wav,True,,3.0,16000,48000,-38.60269546508789,0.20416259765625,8.65,False,False,True
Common Myna,xc762566_3742.wav,True,,3.0,16000,48000,-33.08348846435547,0.38067626953125,14.31,False,False,True
Common Myna,xc762566_495.wav,True,,3.0,16000,48000,-34.10712432861328,0.2940673828125,13.82,False,False,True
Common Myna,xc762566_7236.wav,True,,3.0,16000,48000,-28.442768096923828,0.51190185546875,19.43,False,False,True
Common Myna,xc762567_16179.wav,True,,3.0,16000,48000,-35.91087341308594,0.172515869140625,9.92,False,False,True
Common Myna,xc762567_20093.wav,True,,3.0,16000,48000,-36.82102584838867,0.16241455078125,9.50,False,False,True
Common Myna,xc762567_25190.wav,True,,3.0,16000,48000,-36.92446517944336,0.166259765625,9.53,False,False,True
Common Myna,xc762567_33200.wav,True,,3.0,16000,48000,-38.08164596557617,0.193328857421875,7.21,False,False,True
Common Myna,xc762567_3694.wav,True,,3.0,16000,48000,-36.7457275390625,0.189208984375,9.45,False,False,True
Common Myna,xc762567_37774.wav,True,,3.0,16000,48000,-32.99234390258789,0.2276611328125,12.67,False,False,True
Common Myna,xc762567_45693.wav,True,,3.0,16000,48000,-37.23259353637695,0.18743896484375,9.81,False,False,True
Common Myna,xc762567_477.wav,True,,3.0,16000,48000,-35.88224792480469,0.219146728515625,9.87,False,False,True
Common Myna,xc762567_49084.wav,True,,3.0,16000,48000,-29.823036193847656,0.285064697265625,16.57,False,False,True
