file_id,source_id,clip_index,sampling_rate,snr_db,rms_db,peak_amplitude,is_clipped
XC191870_14241,191870,14241,44100,15.88,-25.04,0.4472,False
XC191870_25256,191870,25256,44100,19.59,-22.72,0.5759,False
XC191870_33153,191870,33153,44100,23.26,-22.79,0.7137,False
XC191870_384,191870,384,44100,19.66,-24.90,0.4922,False
XC191870_55003,191870,55003,44100,20.27,-25.75,0.3703,False
XC191870_60469,191870,60469,44100,22.18,-25.19,0.4769,False
XC191870_64932,191870,64932,44100,12.73,-33.86,0.2257,False
XC191870_69204,191870,69204,44100,19.22,-27.13,0.3636,False
XC191870_77471,191870,77471,44100,20.40,-26.14,0.4372,False
XC191870_90982,191870,90982,44100,21.57,-26.03,0.4261,False
XC192030_0,192030,0,44100,23.98,-18.56,1.0000,True
XC192030_3722,192030,3722,44100,5.09,-37.81,0.1252,False
XC192031_10431,192031,10431,44100,9.50,-21.61,0.8814,False
XC192031_13919,192031,13919,44100,6.77,-26.38,0.5870,False
XC192031_16919,192031,16919,44100,9.93,-22.97,0.6709,False
XC192031_20151,192031,20151,44100,10.74,-23.42,1.0000,True
XC192031_24968,192031,24968,44100,9.01,-23.84,0.5040,False
XC192031_3209,192031,3209,44100,4.48,-26.58,0.3065,False
XC192031_7431,192031,7431,44100,6.88,-26.29,0.6681,False
XC192034_155,192034,155,44100,17.09,-25.58,0.5201,False
XC192034_18264,192034,18264,44100,12.56,-30.08,0.3212,False
XC192034_21264,192034,21264,44100,18.83,-23.40,0.7783,False
XC192034_26545,192034,26545,44100,11.18,-31.86,0.2456,False
XC192034_34858,192034,34858,44100,10.98,-31.19,0.2445,False
XC192034_40482,192034,40482,44100,13.12,-24.56,0.5522,False
XC192034_57884,192034,57884,44100,9.17,-32.85,0.2308,False
XC192034_6283,192034,6283,44100,20.50,-18.36,0.9451,False
XC192034_65174,192034,65174,44100,12.93,-32.39,0.2686,False
XC192034_9526,192034,9526,44100,12.55,-30.49,0.3007,False
XC197127_103,197127,103,44100,9.70,-34.60,0.1204,False
XC197127_11316,197127,11316,44100,13.80,-24.69,0.5743,False
XC197127_15908,197127,15908,44100,12.30,-25.80,0.5636,False
XC197127_20097,197127,20097,44100,15.89,-21.44,0.8598,False
XC197127_4233,197127,4233,44100,13.62,-33.22,0.2272,False
XC197127_7458,197127,7458,44100,19.23,-21.90,0.8782,False
XC197128_11700,197128,11700,44100,19.07,-24.07,0.5695,False
XC197128_194,197128,194,44100,17.94,-24.32,0.4217,False
XC197128_7085,197128,7085,44100,22.87,-19.64,0.5709,False
XC197869_12146,197869,12146,44100,10.33,-27.50,0.2642,False
XC197869_16285,197869,16285,44100,7.94,-27.69,0.1693,False
XC197869_4366,197869,4366,44100,7.71,-26.99,0.2297,False
XC197869_611,197869,611,44100,7.33,-26.96,0.3064,False
XC197869_8321,197869,8321,44100,7.59,-27.25,0.2407,False
XC198426_14067,198426,14067,44100,3.11,-43.56,0.0397,False
XC198426_18472,198426,18472,44100,3.09,-42.81,0.0435,False
XC198426_5187,198426,5187,44100,2.56,-44.06,0.0411,False
XC198426_8510,198426,8510,44100,1.49,-44.57,0.0242,False
XC198426_92,198426,92,44100,2.54,-43.38,0.0403,False
XC198428_0,198428,0,44100,1.31,-43.70,0.0297,False
XC198428_9678,198428,9678,44100,1.72,-43.78,0.0299,False
XC198430_0,198430,0,44100,2.07,-38.37,0.0761,False
XC198430_12851,198430,12851,44100,1.75,-36.63,0.0733,False
XC198430_16762,198430,16762,44100,2.61,-36.51,0.1069,False
XC198430_20980,198430,20980,44100,1.95,-37.91,0.0823,False
XC198430_25013,198430,25013,44100,1.90,-36.48,0.0883,False
XC198430_28525,198430,28525,44100,2.69,-36.26,0.0740,False
XC198430_31577,198430,31577,44100,2.09,-36.79,0.0809,False
XC198430_3714,198430,3714,44100,1.89,-38.03,0.0718,False
XC198430_8435,198430,8435,44100,3.39,-35.06,0.1021,False
XC207243_0,207243,0,44100,20.49,-28.53,0.2561,False
XC207243_6000,207243,6000,44100,21.67,-29.45,0.2727,False
XC207723_0,207723,0,44100,13.25,-23.07,0.5761,False
XC207723_11215,207723,11215,44100,19.91,-19.11,0.9698,False
XC207723_15368,207723,15368,44100,20.62,-19.04,0.9554,False
XC207723_18823,207723,18823,44100,17.08,-20.49,0.9081,False
XC207723_3000,207723,3000,44100,11.71,-26.69,0.4879,False
XC207869_0,207869,0,44100,28.08,-18.30,1.0000,True
XC207869_15797,207869,15797,44100,27.83,-18.52,0.8578,False
XC207869_3495,207869,3495,44100,32.77,-13.16,0.9737,False
XC207869_8738,207869,8738,44100,30.10,-19.09,0.8326,False
XC211552_0,211552,0,44100,25.97,-21.98,0.9985,True
XC211552_2525,211552,2525,44100,25.18,-22.85,0.5891,False
XC211553_0,211553,0,44100,18.72,-30.57,0.2061,False
XC211553_3060,211553,3060,44100,20.56,-16.52,0.9963,True
XC214418_12588,214418,12588,44100,16.78,-23.60,0.5313,False
XC214418_1346,214418,1346,44100,19.68,-20.61,0.7777,False
XC214418_38093,214418,38093,44100,17.28,-22.41,0.5101,False
XC214418_53414,214418,53414,44100,17.14,-21.76,0.3474,False
XC214418_6074,214418,6074,44100,19.29,-20.24,0.7082,False
XC214418_66401,214418,66401,44100,16.91,-20.56,0.6097,False
XC216876_12125,216876,12125,44100,19.76,-19.88,1.0000,True
XC216876_15867,216876,15867,44100,18.65,-19.76,1.0000,True
XC216876_20715,216876,20715,44100,20.34,-18.44,1.0000,True
XC216876_25355,216876,25355,44100,20.72,-17.99,1.0000,True
XC216876_4570,216876,4570,44100,19.33,-19.87,1.0000,True
XC216876_789,216876,789,44100,19.34,-19.51,1.0000,True
XC216876_8861,216876,8861,44100,17.95,-20.57,1.0000,True
XC236320_0,236320,0,44100,10.02,-28.40,0.2215,False
XC236320_11692,236320,11692,44100,7.85,-30.11,0.1743,False
XC236320_5598,236320,5598,44100,7.81,-29.82,0.1723,False
XC26057_16755,26057,16755,44100,5.60,-19.52,0.4671,False
XC26057_27774,26057,27774,44100,3.26,-22.43,0.2859,False
XC26057_702,26057,702,44100,4.90,-19.78,0.4720,False
XC26057_9234,26057,9234,44100,4.97,-22.24,0.3233,False
XC26251_13741,26251,13741,44100,16.24,-25.02,0.3307,False
XC26251_1833,26251,1833,44100,14.66,-25.76,0.3161,False
XC26251_18380,26251,18380,44100,13.61,-25.67,0.2447,False
XC26251_24110,26251,24110,44100,10.75,-26.66,0.2964,False
XC26251_28659,26251,28659,44100,10.53,-27.24,0.3250,False
XC26251_34935,26251,34935,44100,13.32,-25.13,0.2793,False
XC26251_40782,26251,40782,44100,9.69,-26.25,0.2993,False
XC26251_8769,26251,8769,44100,16.59,-24.81,0.2864,False
XC26252_12712,26252,12712,44100,23.37,-27.98,0.2828,False
XC26252_22378,26252,22378,44100,15.89,-36.83,0.0770,False
XC26252_2536,26252,2536,44100,20.09,-32.30,0.3025,False
XC26252_29399,26252,29399,44100,19.46,-33.02,0.1734,False
XC26253_12640,26253,12640,44100,26.01,-25.30,0.3323,False
XC26253_20158,26253,20158,44100,21.17,-28.73,0.2900,False
XC26253_27464,26253,27464,44100,25.52,-25.05,0.3224,False
XC26253_33000,26253,33000,44100,20.67,-29.45,0.2737,False
XC26253_40204,26253,40204,44100,18.99,-32.17,0.2633,False
XC26253_45506,26253,45506,44100,24.32,-26.29,0.2441,False
XC26253_464,26253,464,44100,23.40,-29.06,0.2494,False
XC26253_7092,26253,7092,44100,25.04,-25.52,0.3255,False
XC266954_6371,266954,6371,44100,17.66,-37.77,0.1151,False
XC268331_11049,268331,11049,44100,12.46,-41.04,0.0562,False
XC268331_15264,268331,15264,44100,12.34,-40.41,0.0540,False
XC268331_19135,268331,19135,44100,14.54,-36.87,0.0958,False
XC268331_22931,268331,22931,44100,8.11,-39.94,0.0685,False
XC268331_3015,268331,3015,44100,7.50,-43.51,0.0393,False
XC268331_30860,268331,30860,44100,13.12,-31.03,0.2837,False
XC268331_50775,268331,50775,44100,19.27,-29.86,0.4401,False
XC268433_11368,268433,11368,44100,13.42,-36.96,0.0786,False
XC268433_3089,268433,3089,44100,8.97,-35.70,0.2016,False
XC284767_0,284767,0,44100,12.69,-23.33,0.5457,False
XC284767_8373,284767,8373,44100,12.55,-21.23,0.5696,False
XC290678_11985,290678,11985,44100,24.35,-30.78,0.2362,False
XC290678_6093,290678,6093,44100,24.40,-32.73,0.2088,False
XC290678_93,290678,93,44100,21.28,-35.79,0.1757,False
XC290679_11875,290679,11875,44100,15.50,-31.67,0.1549,False
XC290679_16758,290679,16758,44100,17.77,-29.09,0.1661,False
XC290679_19799,290679,19799,44100,17.55,-30.16,0.0993,False
XC290679_29771,290679,29771,44100,18.61,-30.43,0.1123,False
XC290679_33102,290679,33102,44100,14.62,-31.54,0.1217,False
XC290679_36123,290679,36123,44100,18.57,-30.54,0.0932,False
XC290679_39164,290679,39164,44100,18.66,-30.81,0.1210,False
XC290679_42185,290679,42185,44100,21.41,-32.49,0.1125,False
XC290679_6248,290679,6248,44100,8.22,-31.85,0.1367,False
XC290679_889,290679,889,44100,10.09,-29.74,0.1728,False
XC294057_15020,294057,15020,44100,17.48,-16.64,1.0000,True
XC294057_18358,294057,18358,44100,17.09,-16.91,0.9947,True
XC294057_602,294057,602,44100,18.94,-15.86,0.9422,False
XC297269_14745,297269,14745,44100,19.76,-31.47,0.2094,False
XC297269_20186,297269,20186,44100,18.42,-33.94,0.1642,False
XC297269_24483,297269,24483,44100,14.32,-38.96,0.0862,False
XC297269_28038,297269,28038,44100,17.75,-32.81,0.1566,False
XC297269_33355,297269,33355,44100,15.61,-30.62,0.2351,False
XC297269_36817,297269,36817,44100,18.69,-27.11,0.2727,False
XC297269_44545,297269,44545,44100,23.07,-23.06,0.4453,False
XC297269_4976,297269,4976,44100,25.65,-22.97,0.5395,False
XC297269_54066,297269,54066,44100,24.85,-23.35,0.4594,False
XC297269_8810,297269,8810,44100,22.28,-26.05,0.3289,False
XC303760_1194,303760,1194,44100,20.07,-29.58,0.2498,False
XC303760_13003,303760,13003,44100,19.76,-29.21,0.2551,False
XC303760_8095,303760,8095,44100,20.26,-29.51,0.2460,False
XC303821_5234,303821,5234,44100,3.80,-25.07,0.4018,False
XC303822_3751,303822,3751,44100,6.06,-22.94,0.6595,False
XC311131_11019,311131,11019,44100,29.67,-30.85,0.1360,False
XC311131_14712,311131,14712,44100,20.79,-38.95,0.0731,False
XC311131_1651,311131,1651,44100,29.08,-29.83,0.1568,False
XC311131_19030,311131,19030,44100,25.95,-33.05,0.1382,False
XC311131_23561,311131,23561,44100,25.75,-32.76,0.1141,False
XC311131_6264,311131,6264,44100,29.32,-31.46,0.1631,False
XC311133_11667,311133,11667,44100,29.69,-25.64,0.2868,False
XC311133_1307,311133,1307,44100,29.77,-26.43,0.2380,False
XC311133_15233,311133,15233,44100,30.50,-24.56,0.2845,False
XC311133_19584,311133,19584,44100,31.12,-23.65,0.2911,False
XC311133_24233,311133,24233,44100,31.60,-23.84,0.3072,False
XC311133_29111,311133,29111,44100,30.00,-24.80,0.3073,False
XC311133_4669,311133,4669,44100,30.53,-24.38,0.2870,False
XC311133_8247,311133,8247,44100,30.80,-26.83,0.2867,False
XC35653_13037,35653,13037,44100,29.68,-19.73,0.8868,False
XC35653_17633,35653,17633,44100,28.01,-17.33,0.8921,False
XC35653_20639,35653,20639,44100,28.48,-20.98,0.8491,False
XC35653_26824,35653,26824,44100,25.27,-22.28,0.8783,False
XC35653_3062,35653,3062,44100,29.45,-19.21,0.8499,False
XC35653_6062,35653,6062,44100,19.22,-29.34,0.4313,False
XC35653_62,35653,62,44100,20.78,-27.62,0.3924,False
XC35653_9062,35653,9062,44100,25.22,-23.91,0.8540,False
XC35654_2177,35654,2177,44100,18.33,-20.76,0.4371,False
XC371664_11875,371664,11875,44100,7.90,-19.16,0.5860,False
XC371664_23017,371664,23017,44100,10.71,-20.80,0.4045,False
XC371664_30389,371664,30389,44100,9.72,-20.31,0.3567,False
XC371664_35334,371664,35334,44100,8.61,-19.07,0.5181,False
XC371664_40704,371664,40704,44100,6.50,-19.38,0.5338,False
XC371664_46707,371664,46707,44100,7.96,-18.71,0.5942,False
XC371664_52023,371664,52023,44100,12.89,-17.08,0.5889,False
XC371664_56229,371664,56229,44100,9.69,-19.67,0.3812,False
XC371664_5739,371664,5739,44100,9.57,-20.16,0.3818,False
XC371664_625,371664,625,44100,7.89,-20.38,0.3949,False
XC38504_1036,38504,1036,44100,10.09,-22.84,0.6500,False
XC38505_0,38505,0,44100,15.32,-29.61,0.2945,False
XC38505_3033,38505,3033,44100,5.69,-27.59,0.3756,False
XC38505_8100,38505,8100,44100,12.55,-23.49,0.5900,False
XC38821_0,38821,0,44100,1.92,-25.18,0.3275,False
XC38821_13223,38821,13223,44100,1.03,-26.42,0.2522,False
XC38821_17947,38821,17947,44100,1.02,-26.40,0.3379,False
XC38821_21669,38821,21669,44100,2.69,-23.34,0.3929,False
XC38821_3627,38821,3627,44100,1.81,-25.90,0.2874,False
XC473850_20857,473850,20857,44100,18.98,-33.75,0.1232,False
XC473850_25187,473850,25187,44100,13.27,-40.22,0.0805,False
XC473850_4139,473850,4139,44100,16.49,-38.19,0.0660,False
XC473850_554,473850,554,44100,21.30,-32.34,0.1453,False
XC479859_77,479859,77,44100,27.89,-22.80,0.5643,False
XC516499_10716,516499,10716,44100,12.73,-35.12,0.2495,False
XC516499_1474,516499,1474,44100,8.58,-39.00,0.1429,False
XC516499_16500,516499,16500,44100,12.03,-37.17,0.1667,False
XC516499_26366,516499,26366,44100,10.74,-39.16,0.1393,False
XC516499_44056,516499,44056,44100,14.95,-35.36,0.1473,False
XC516499_5386,516499,5386,44100,15.90,-31.98,0.2222,False
XC516499_54149,516499,54149,44100,5.08,-43.92,0.0870,False
XC58812_10536,58812,10536,44100,7.58,-33.14,0.1530,False
XC58812_16520,58812,16520,44100,7.17,-32.75,0.1776,False
XC58812_24032,58812,24032,44100,8.01,-32.72,0.1621,False
XC58812_3059,58812,3059,44100,6.73,-32.75,0.1583,False
XC58812_31101,58812,31101,44100,9.47,-32.79,0.1417,False
XC595428_12858,595428,12858,44100,13.72,-29.63,0.2016,False
XC595428_17693,595428,17693,44100,14.10,-29.56,0.1904,False
XC595428_21760,595428,21760,44100,12.45,-31.18,0.1591,False
XC595428_4494,595428,4494,44100,13.95,-29.25,0.1991,False
XC595428_602,595428,602,44100,13.49,-29.44,0.2074,False
XC595428_8561,595428,8561,44100,11.22,-31.17,0.1305,False
XC600906_1278,600906,1278,44100,20.97,-20.27,0.9149,False
XC600906_14294,600906,14294,44100,18.98,-25.32,0.9257,False
XC600906_17360,600906,17360,44100,18.17,-25.65,0.8394,False
XC600906_20847,600906,20847,44100,19.90,-24.50,0.9246,False
XC600906_26698,600906,26698,44100,16.46,-26.87,0.5152,False
XC600906_30428,600906,30428,44100,13.92,-29.99,0.4297,False
XC600906_45987,600906,45987,44100,9.26,-34.84,0.1909,False
XC600906_6123,600906,6123,44100,22.42,-20.75,0.9016,False
XC600906_69139,600906,69139,44100,14.85,-29.86,0.4514,False
XC600906_74572,600906,74572,44100,11.03,-33.51,0.2520,False
XC608941_10502,608941,10502,44100,18.75,-27.19,0.3718,False
XC608941_14518,608941,14518,44100,25.44,-21.73,0.7358,False
XC608941_2451,608941,2451,44100,21.20,-25.38,0.4108,False
XC608941_27748,608941,27748,44100,25.20,-20.17,0.7345,False
XC608941_34298,608941,34298,44100,21.25,-24.19,0.4307,False
XC608941_5826,608941,5826,44100,23.79,-22.97,0.7152,False
XC628835_2301,628835,2301,44100,9.97,-36.97,0.0467,False
XC628835_9326,628835,9326,44100,4.68,-42.33,0.0412,False
XC641527_14282,641527,14282,44100,14.87,-26.09,0.2170,False
XC664308_16401,664308,16401,44100,13.98,-22.11,0.6088,False
XC664308_23610,664308,23610,44100,10.80,-24.60,0.3646,False
XC664308_30319,664308,30319,44100,12.76,-19.47,0.6686,False
XC664308_37206,664308,37206,44100,12.29,-22.27,0.5742,False
XC664308_3809,664308,3809,44100,14.31,-22.83,0.4054,False
XC664308_43433,664308,43433,44100,10.48,-23.84,0.4420,False
XC664308_47722,664308,47722,44100,6.25,-28.75,0.3559,False
XC664308_7801,664308,7801,44100,14.84,-22.04,0.4933,False
XC706576_10618,706576,10618,44100,10.16,-42.28,0.0295,False
XC706576_17082,706576,17082,44100,8.65,-40.49,0.0365,False
XC706576_22423,706576,22423,44100,6.28,-43.04,0.0316,False
XC706576_2568,706576,2568,44100,12.15,-39.11,0.0371,False
XC706576_29405,706576,29405,44100,7.47,-41.81,0.0284,False
XC706576_35847,706576,35847,44100,12.69,-40.58,0.0297,False
XC706576_42074,706576,42074,44100,11.93,-41.90,0.0308,False
XC706576_51052,706576,51052,44100,13.01,-40.26,0.0395,False
XC706576_56944,706576,56944,44100,11.55,-43.09,0.0254,False
XC706576_69466,706576,69466,44100,8.17,-42.43,0.0316,False
XC707529_10401,707529,10401,44100,3.57,-32.27,0.1483,False
XC707529_1122,707529,1122,44100,6.62,-27.43,0.2547,False
XC707529_14669,707529,14669,44100,4.49,-31.62,0.1926,False
XC707529_19324,707529,19324,44100,9.34,-22.67,0.3231,False
XC707529_23608,707529,23608,44100,8.02,-23.51,0.2941,False
XC707529_28108,707529,28108,44100,6.00,-23.04,0.3411,False
XC707529_6488,707529,6488,44100,4.17,-32.05,0.1589,False
XC707530_12222,707530,12222,44100,13.32,-46.68,0.0673,False
XC707530_344,707530,344,44100,14.09,-44.42,0.0821,False
XC710198_10535,710198,10535,44100,22.52,-37.07,0.1383,False
XC710198_47506,710198,47506,44100,27.18,-33.52,0.3055,False
XC710198_65,710198,65,44100,27.70,-36.46,0.1587,False
XC711521_13179,711521,13179,44100,19.58,-29.07,0.1620,False
XC711521_22074,711521,22074,44100,19.89,-29.83,0.1529,False
XC711521_25872,711521,25872,44100,17.82,-31.01,0.1531,False
XC711521_30482,711521,30482,44100,18.79,-30.48,0.1353,False
XC711521_40578,711521,40578,44100,19.61,-30.63,0.1732,False
XC711521_45674,711521,45674,44100,20.70,-27.33,0.1973,False
XC711521_4609,711521,4609,44100,17.06,-32.02,0.1357,False
XC711521_52167,711521,52167,44100,21.66,-26.81,0.1907,False
XC711521_746,711521,746,44100,18.01,-31.83,0.1528,False
XC711521_8180,711521,8180,44100,15.63,-34.24,0.0983,False
XC735664_10504,735664,10504,44100,28.48,-26.19,0.2476,False
XC735664_16146,735664,16146,44100,25.60,-30.55,0.2312,False
XC735664_1701,735664,1701,44100,27.24,-26.77,0.1794,False
XC735664_6086,735664,6086,44100,27.69,-26.47,0.1841,False
XC754354_0,754354,0,44100,11.08,-37.46,0.0805,False
XC754354_10906,754354,10906,44100,10.33,-37.22,0.0825,False
XC754354_15581,754354,15581,44100,10.10,-36.54,0.1559,False
XC754354_19971,754354,19971,44100,5.42,-42.70,0.0861,False
XC754354_24510,754354,24510,44100,10.65,-36.51,0.1278,False
XC754354_28493,754354,28493,44100,5.08,-42.28,0.0806,False
XC754354_4132,754354,4132,44100,10.82,-37.63,0.0922,False
XC754354_7140,754354,7140,44100,9.44,-38.91,0.0771,False
XC754359_11787,754359,11787,44100,34.72,-31.11,0.2304,False
XC754359_16368,754359,16368,44100,31.28,-35.00,0.1467,False
XC754359_19715,754359,19715,44100,33.55,-31.28,0.1866,False
XC754359_2202,754359,2202,44100,28.57,-36.03,0.1302,False
XC754359_22746,754359,22746,44100,33.63,-30.25,0.2514,False
XC754359_27000,754359,27000,44100,26.88,-37.87,0.1086,False
XC754359_31520,754359,31520,44100,30.95,-34.00,0.1836,False
XC754359_36084,754359,36084,44100,37.02,-27.33,0.3217,False
XC754359_5796,754359,5796,44100,28.68,-29.34,0.2155,False
XC754359_8792,754359,8792,44100,37.12,-28.94,0.2357,False
XC777287_17795,777287,17795,44100,17.28,-26.18,0.3437,False
XC777287_197,777287,197,44100,20.11,-28.26,0.4217,False
XC777287_29087,777287,29087,44100,6.78,-37.88,0.1727,False
XC777287_32353,777287,32353,44100,17.79,-26.71,0.5099,False
XC777287_3350,777287,3350,44100,7.75,-35.23,0.1805,False
XC777287_36042,777287,36042,44100,18.50,-24.02,0.4804,False
XC777287_43334,777287,43334,44100,12.74,-30.51,0.3217,False
XC777287_48881,777287,48881,44100,19.44,-21.07,0.8344,False
XC777287_55611,777287,55611,44100,14.68,-26.03,0.3831,False
XC777287_9348,777287,9348,44100,9.67,-33.82,0.2312,False
XC78439_406,78439,406,44100,6.44,-42.05,0.0337,False
XC788329_17779,788329,17779,44100,25.33,-28.91,0.3102,False
XC788329_25695,788329,25695,44100,15.02,-39.12,0.1257,False
XC788329_31002,788329,31002,44100,29.90,-29.54,0.2804,False
XC788329_545,788329,545,44100,25.21,-29.18,0.2795,False
XC788329_7741,788329,7741,44100,23.16,-31.24,0.2291,False
XC799302_16782,799302,16782,44100,20.05,-39.54,0.1481,False
XC799302_22907,799302,22907,44100,20.33,-39.12,0.1289,False
XC799302_29152,799302,29152,44100,9.85,-48.95,0.0294,False
XC799302_34046,799302,34046,44100,21.22,-38.01,0.1186,False
XC799302_39750,799302,39750,44100,23.95,-34.04,0.1587,False
XC799302_45935,799302,45935,44100,18.76,-37.74,0.1580,False
XC799302_58875,799302,58875,44100,14.97,-32.51,0.2223,False
XC799302_797,799302,797,44100,18.65,-37.46,0.1145,False
XC802279_13573,802279,13573,44100,8.17,-46.10,0.0419,False
XC802279_16984,802279,16984,44100,8.91,-43.20,0.0515,False
XC802279_23509,802279,23509,44100,9.11,-44.51,0.0639,False
XC802279_28175,802279,28175,44100,14.90,-37.04,0.1161,False
XC802279_31493,802279,31493,44100,8.97,-46.10,0.0405,False
XC802279_34981,802279,34981,44100,13.54,-40.60,0.0691,False
XC802279_39220,802279,39220,44100,7.46,-44.13,0.0711,False
XC802279_46183,802279,46183,44100,14.45,-40.05,0.0766,False
XC802279_6093,802279,6093,44100,7.85,-44.09,0.0600,False
XC802279_9584,802279,9584,44100,10.29,-38.71,0.1090,False
XC803973_10056,803973,10056,44100,26.29,-19.33,0.9541,False
XC803973_18125,803973,18125,44100,21.93,-23.91,0.4902,False
XC803973_25531,803973,25531,44100,22.12,-23.78,0.4724,False
XC803973_597,803973,597,44100,23.11,-24.12,0.7850,False
XC813888_15115,813888,15115,44100,19.44,-35.60,0.1360,False
XC813888_23205,813888,23205,44100,20.48,-35.13,0.1315,False
XC813888_590,813888,590,44100,29.34,-27.88,0.2405,False
XC813888_6029,813888,6029,44100,27.33,-27.03,0.3067,False
XC827000_1216,827000,1216,44100,18.34,-33.73,0.2272,False
XC827000_16880,827000,16880,44100,17.02,-34.58,0.1916,False
XC827000_23389,827000,23389,44100,14.31,-35.67,0.1327,False
XC827000_33843,827000,33843,44100,4.50,-45.30,0.0477,False
XC841198_0,841198,0,44100,28.45,-26.31,0.3847,False
XC841198_12377,841198,12377,44100,32.97,-21.80,0.5294,False
XC841198_16154,841198,16154,44100,30.25,-23.78,0.5374,False
XC841198_20406,841198,20406,44100,28.81,-23.70,0.4269,False
XC841198_26766,841198,26766,44100,29.91,-23.16,0.5561,False
XC841198_31181,841198,31181,44100,30.98,-22.88,0.7080,False
XC841198_34173,841198,34173,44100,30.78,-23.95,0.5764,False
XC841198_7684,841198,7684,44100,29.83,-23.99,0.5474,False
XC88719_13445,88719,13445,44100,7.64,-40.62,0.0439,False
XC88719_21036,88719,21036,44100,6.04,-43.30,0.0383,False
XC88719_27179,88719,27179,44100,5.20,-44.37,0.0324,False
XC88719_40219,88719,40219,44100,5.47,-42.74,0.0348,False
XC88719_811,88719,811,44100,6.90,-39.65,0.0440,False
XC88720_1212,88720,1212,44100,9.87,-37.69,0.0564,False
XC88720_12275,88720,12275,44100,11.44,-37.37,0.0665,False
XC88720_23737,88720,23737,44100,13.37,-35.67,0.0754,False
XC88720_39718,88720,39718,44100,9.82,-37.24,0.0555,False
XC88720_6165,88720,6165,44100,11.13,-37.82,0.0743,False
XC88721_10251,88721,10251,44100,10.54,-44.57,0.0275,False
XC88721_19233,88721,19233,44100,4.34,-48.34,0.0240,False
XC88721_28156,88721,28156,44100,6.98,-44.33,0.0324,False
XC88721_3306,88721,3306,44100,6.70,-49.60,0.0188,False
XC891820_10627,891820,10627,44100,17.67,-23.87,0.5988,False
XC891820_16172,891820,16172,44100,13.68,-26.11,0.3909,False
XC891820_22179,891820,22179,44100,21.71,-19.05,0.8590,False
XC891820_27683,891820,27683,44100,21.83,-19.60,0.8923,False
XC891820_35438,891820,35438,44100,19.08,-21.67,0.6732,False
XC891820_48838,891820,48838,44100,20.94,-19.27,0.8703,False
XC891820_4982,891820,4982,44100,12.23,-27.93,0.4210,False
XC891820_522,891820,522,44100,20.78,-23.68,0.5691,False
XC891820_57235,891820,57235,44100,20.39,-19.47,0.9327,False
XC891820_84774,891820,84774,44100,22.60,-19.68,0.8632,False
XC902374_10745,902374,10745,44100,8.25,-48.66,0.0521,False
XC902374_17369,902374,17369,44100,13.98,-41.28,0.0832,False
XC902374_20744,902374,20744,44100,13.90,-41.41,0.0631,False
XC902374_27425,902374,27425,44100,10.15,-44.73,0.0519,False
XC902374_33517,902374,33517,44100,11.42,-44.19,0.0620,False
XC902374_36849,902374,36849,44100,10.15,-45.39,0.0554,False
XC902374_972,902374,972,44100,12.85,-44.76,0.0499,False
XC906272_13953,906272,13953,44100,12.46,-33.93,0.2959,False
XC906272_21166,906272,21166,44100,7.22,-39.81,0.1337,False
XC906272_25321,906272,25321,44100,20.02,-27.31,0.4085,False
XC906272_32359,906272,32359,44100,15.95,-31.29,0.2647,False
XC906272_329,906272,329,44100,26.03,-24.70,0.6875,False
XC906272_3718,906272,3718,44100,13.19,-32.82,0.3732,False
XC906272_39713,906272,39713,44100,18.33,-28.77,0.4123,False
XC906272_45803,906272,45803,44100,7.76,-39.09,0.1581,False
XC906272_50251,906272,50251,44100,18.14,-28.93,0.3323,False
XC906272_6729,906272,6729,44100,25.31,-20.69,0.9409,False
XC908994_0,908994,0,44100,8.54,-35.96,0.1992,False
XC908994_11878,908994,11878,44100,24.48,-23.17,0.9644,False
XC908994_1228,908994,1228,44100,20.15,-24.25,0.7720,False
XC908994_15078,908994,15078,44100,20.59,-25.05,0.8100,False
XC908994_18544,908994,18544,44100,22.90,-24.08,0.8464,False
XC908994_21761,908994,21761,44100,23.78,-24.48,0.7260,False
XC908994_24785,908994,24785,44100,23.86,-25.70,0.7199,False
XC908994_28597,908994,28597,44100,23.16,-24.55,0.7546,False
XC908994_4529,908994,4529,44100,20.54,-24.27,0.7275,False
XC908994_7705,908994,7705,44100,22.38,-22.45,0.9759,False
XC92076_4157,92076,4157,44100,9.57,-23.93,0.6894,False
XC92076_719,92076,719,44100,6.99,-26.37,0.6735,False
XC938454_10179,938454,10179,44100,3.34,-31.07,0.1463,False
XC938454_17305,938454,17305,44100,3.31,-31.97,0.1111,False
XC938454_21277,938454,21277,44100,3.86,-31.43,0.1358,False
XC938454_25608,938454,25608,44100,2.86,-32.09,0.1165,False
XC938454_31596,938454,31596,44100,3.15,-32.36,0.1528,False
XC938454_34910,938454,34910,44100,2.77,-31.66,0.1425,False
XC938454_39361,938454,39361,44100,2.88,-32.41,0.1612,False
XC938454_42914,938454,42914,44100,6.55,-33.13,0.2110,False
XC938454_5469,938454,5469,44100,4.06,-31.14,0.1546,False
XC938454_818,938454,818,44100,5.04,-32.34,0.1196,False
XC941519_26140,941519,26140,44100,9.65,-32.55,0.3688,False
XC941519_34280,941519,34280,44100,9.78,-32.50,0.3852,False
XC941519_46953,941519,46953,44100,10.08,-33.34,0.2938,False
XC941519_861,941519,861,44100,20.89,-20.23,0.9417,False
XC941519_9728,941519,9728,44100,8.57,-32.58,0.4035,False
