species,file,valid,error,duration,sample_rate,num_samples,rms_db,peak_amplitude,snr_db,is_silent,is_clipped,duration_ok
Common Myna,xc472544_16834.wav,True,,3.0,44100,132300,-40.118507385253906,0.1004638671875,16.66,True,False,True
Common Myna,xc472544_19729.wav,True,,3.0,44100,132300,-36.51416778564453,0.10797119140625,19.78,False,False,True
Common Myna,xc472544_24798.wav,True,,3.0,44100,132300,-34.168697357177734,0.135833740234375,21.90,False,False,True
Common Myna,xc472544_2668.wav,True,,3.0,44100,132300,-31.227272033691406,0.20208740234375,21.75,False,False,True
Common Myna,xc472544_29732.wav,True,,3.0,44100,132300,-31.732318878173828,0.181549072265625,24.06,False,False,True
Common Myna,xc472544_35206.wav,True,,3.0,44100,132300,-48.340797424316406,0.0491943359375,8.54,True,False,True
Common Myna,xc472544_5158.wav,True,,3.0,44100,132300,-28.707714080810547,0.22662353515625,26.28,False,False,True
Common Myna,xc472544_6411.wav,True,,3.0,44100,132300,-29.402179718017578,0.22662353515625,27.29,False,False,True
Common Myna,xc472544_904.wav,True,,3.0,44100,132300,-31.849348068237305,0.335205078125,23.87,False,False,True
Common Myna,xc472545_11253.wav,True,,3.0,44100,132300,-26.5517635345459,0.3917236328125,26.52,False,False,True
Common Myna,xc472545_4717.wav,True,,3.0,44100,132300,-21.836088180541992,0.686126708984375,29.17,False,False,True
Common Myna,xc472545_627.wav,True,,3.0,44100,132300,-28.68049430847168,0.29571533203125,23.79,False,False,True
Common Myna,xc472545_7985.wav,True,,3.0,44100,132300,-28.283479690551758,0.46429443359375,24.04,False,False,True
Common Myna,xc503850_11764.wav,True,,3.0,44100,132300,-24.005809783935547,0.5975341796875,8.43,False,False,True
Common Myna,xc503850_13895.wav,True,,3.0,44100,132300,-26.251693725585938,0.572418212890625,6.63,False,False,True
Common Myna,xc503850_1733.wav,True,,3.0,44100,132300,-26.798095703125,0.387908935546875,5.00,False,False,True
Common Myna,xc503850_23827.wav,True,,3.0,44100,132300,-24.325679779052734,0.433349609375,5.87,False,False,True
Common Myna,xc503850_30903.wav,True,,3.0,44100,132300,-24.954988479614258,0.469390869140625,4.59,False,False,True
Common Myna,xc503850_37154.wav,True,,3.0,44100,132300,-25.190093994140625,0.489593505859375,7.74,False,False,True
Common Myna,xc503850_43605.wav,True,,3.0,44100,132300,-24.01791763305664,0.546539306640625,5.14,False,False,True
Common Myna,xc503850_49707.wav,True,,3.0,44100,132300,-26.294443130493164,0.319793701171875,3.31,False,False,True
Common Myna,xc503850_54716.wav,True,,3.0,44100,132300,-25.977094650268555,0.54052734375,7.38,False,False,True
Common Myna,xc503850_6455.wav,True,,3.0,44100,132300,-27.174365997314453,0.408294677734375,5.84,False,False,True
Common Myna,xc505882_14371.wav,True,,3.0,44100,132300,-40.08404541015625,0.072235107421875,10.26,True,False,True
Common Myna,xc505882_2051.wav,True,,3.0,44100,132300,-32.26527404785156,0.188446044921875,16.95,False,False,True
Common Myna,xc505882_32097.wav,True,,3.0,44100,132300,-39.848976135253906,0.08770751953125,9.37,False,False,True
Common Myna,xc505882_43279.wav,True,,3.0,44100,132300,-37.825042724609375,0.118682861328125,9.76,False,False,True
Common Myna,xc505882_44918.wav,True,,3.0,44100,132300,-37.565181732177734,0.1448974609375,8.98,False,False,True
Common Myna,xc505882_53037.wav,True,,3.0,44100,132300,-38.5377082824707,0.14794921875,10.96,False,False,True
Common Myna,xc505882_54955.wav,True,,3.0,44100,132300,-38.980918884277344,0.14794921875,14.36,False,False,True
Common Myna,xc505882_56053.wav,True,,3.0,44100,132300,-43.4041633605957,0.121795654296875,24.92,True,False,True
Common Myna,xc505883_17731.wav,True,,3.0,44100,132300,-39.82624816894531,0.074310302734375,8.48,False,False,True
Common Myna,xc505883_21798.wav,True,,3.0,44100,132300,-32.92709732055664,0.14654541015625,12.54,False,False,True
Common Myna,xc505883_23175.wav,True,,3.0,44100,132300,-32.934810638427734,0.21234130859375,12.23,False,False,True
Common Myna,xc505883_26591.wav,True,,3.0,44100,132300,-33.53868103027344,0.152587890625,7.90,False,False,True
Common Myna,xc505883_30993.wav,True,,3.0,44100,132300,-36.62516784667969,0.130157470703125,7.92,False,False,True
Common Myna,xc505883_34232.wav,True,,3.0,44100,132300,-35.578163146972656,0.163665771484375,8.39,False,False,True
Common Myna,xc505883_3595.wav,True,,3.0,44100,132300,-39.867122650146484,0.075103759765625,7.59,False,False,True
Common Myna,xc505883_37105.wav,True,,3.0,44100,132300,-35.94326400756836,0.145233154296875,10.76,False,False,True
Common Myna,xc505883_39884.wav,True,,3.0,44100,132300,-33.73011016845703,0.169769287109375,8.70,False,False,True
Common Myna,xc505883_52833.wav,True,,3.0,44100,132300,-35.67641067504883,0.108245849609375,7.71,False,False,True
Common Myna,xc506210_22077.wav,True,,3.0,44100,132300,-30.6674861907959,0.211395263671875,17.83,False,False,True
Common Myna,xc506210_32314.wav,True,,3.0,44100,132300,-33.65515899658203,0.199615478515625,14.92,False,False,True
Common Myna,xc506210_42707.wav,True,,3.0,44100,132300,-30.46581268310547,0.25946044921875,15.24,False,False,True
Common Myna,xc506210_58589.wav,True,,3.0,44100,132300,-32.600242614746094,0.20953369140625,16.27,False,False,True
Common Myna,xc506210_859.wav,True,,3.0,44100,132300,-32.17333221435547,0.17584228515625,16.38,False,False,True
Common Myna,xc518361_121955.wav,True,,3.0,44100,132300,-54.9579963684082,0.0089111328125,10.11,True,False,True
Common Myna,xc518361_141460.wav,True,,3.0,44100,132300,-58.51387405395508,0.009521484375,9.08,True,False,True
Common Myna,xc518361_15476.wav,True,,3.0,44100,132300,-51.898590087890625,0.018768310546875,9.48,True,False,True
Common Myna,xc518361_27905.wav,True,,3.0,44100,132300,-59.346317291259766,0.0078125,5.94,True,False,True
Common Myna,xc518361_39684.wav,True,,3.0,44100,132300,-58.26287841796875,0.0133056640625,8.46,True,False,True
Common Myna,xc518361_43540.wav,True,,3.0,44100,132300,-54.186283111572266,0.01373291015625,8.72,True,False,True
Common Myna,xc518361_67947.wav,True,,3.0,44100,132300,-56.46633529663086,0.016876220703125,11.47,True,False,True
Common Myna,xc518361_82761.wav,True,,3.0,44100,132300,-43.50234603881836,0.030609130859375,4.72,True,False,True
Common Myna,xc518361_98820.wav,True,,3.0,44100,132300,-54.13188171386719,0.019073486328125,11.29,True,False,True
Common Myna,xc533469_10061.wav,True,,3.0,44100,132300,-22.79424285888672,0.58837890625,29.14,False,False,True
Common Myna,xc533469_13265.wav,True,,3.0,44100,132300,-44.404319763183594,0.181549072265625,8.26,True,False,True
Common Myna,xc533469_16595.wav,True,,3.0,44100,132300,-27.48632049560547,0.424896240234375,28.40,False,False,True
Common Myna,xc533469_1914.wav,True,,3.0,44100,132300,-19.40035629272461,0.782806396484375,33.32,False,False,True
Common Myna,xc533469_5452.wav,True,,3.0,44100,132300,-25.51078987121582,0.630706787109375,26.47,False,False,True
Common Myna,xc544012_20431.wav,True,,3.0,44100,132300,-39.23439407348633,0.061248779296875,3.23,False,False,True
Common Myna,xc544012_41999.wav,True,,3.0,44100,132300,-32.42217254638672,0.219390869140625,7.14,False,False,True
Common Myna,xc544012_5370.wav,True,,3.0,44100,132300,-35.60192108154297,0.1053466796875,5.03,False,False,True
Common Myna,xc544012_54716.wav,True,,3.0,44100,132300,-27.86658477783203,0.31646728515625,5.65,False,False,True
Common Myna,xc544012_59760.wav,True,,3.0,44100,132300,-32.456443786621094,0.19049072265625,6.70,False,False,True
Common Myna,xc544012_67702.wav,True,,3.0,44100,132300,-28.133941650390625,0.219024658203125,4.56,False,False,True
Common Myna,xc544012_7629.wav,True,,3.0,44100,132300,-35.508052825927734,0.138336181640625,5.58,False,False,True
Common Myna,xc544012_77303.wav,True,,3.0,44100,132300,-36.32332229614258,0.147369384765625,6.08,False,False,True
Common Myna,xc544012_9846.wav,True,,3.0,44100,132300,-34.56877136230469,0.221710205078125,5.63,False,False,True
Common Myna,xc555308_1839.wav,True,,3.0,44100,132300,-37.14420700073242,0.12713623046875,8.20,False,False,True
Common Myna,xc555308_18723.wav,True,,3.0,44100,132300,-44.66072082519531,0.0491943359375,3.27,True,False,True
Common Myna,xc555308_31185.wav,True,,3.0,44100,132300,-35.176055908203125,0.13958740234375,8.71,False,False,True
Common Myna,xc555308_34298.wav,True,,3.0,44100,132300,-38.33162307739258,0.09320068359375,5.76,False,False,True
Common Myna,xc555308_38732.wav,True,,3.0,44100,132300,-35.12857437133789,0.1668701171875,9.16,False,False,True
Common Myna,xc555308_4787.wav,True,,3.0,44100,132300,-38.94530487060547,0.1527099609375,6.72,False,False,True
Common Myna,xc555308_6905.wav,True,,3.0,44100,132300,-36.604591369628906,0.1527099609375,7.82,False,False,True
Common Myna,xc555308_75810.wav,True,,3.0,44100,132300,-33.73820114135742,0.170806884765625,9.19,False,False,True
Common Myna,xc555308_87195.wav,True,,3.0,44100,132300,-37.40547561645508,0.105194091796875,4.77,False,False,True
Common Myna,xc555308_90239.wav,True,,3.0,44100,132300,-33.805477142333984,0.17401123046875,9.23,False,False,True
Common Myna,xc571182_2191.wav,True,,3.0,44100,132300,-25.64621925354004,0.3594970703125,8.40,False,False,True
Common Myna,xc571182_7309.wav,True,,3.0,44100,132300,-28.927448272705078,0.474212646484375,5.01,False,False,True
Common Myna,xc571185_15661.wav,True,,3.0,44100,132300,-27.671621322631836,0.481475830078125,12.59,False,False,True
Common Myna,xc571185_26995.wav,True,,3.0,44100,132300,-28.872028350830078,0.3621826171875,10.17,False,False,True
Common Myna,xc571185_39641.wav,True,,3.0,44100,132300,-34.78235626220703,0.36114501953125,6.11,False,False,True
Common Myna,xc571185_41346.wav,True,,3.0,44100,132300,-31.02577018737793,0.36114501953125,9.68,False,False,True
Common Myna,xc571185_47307.wav,True,,3.0,44100,132300,-31.121217727661133,0.270233154296875,9.89,False,False,True
Common Myna,xc571185_4911.wav,True,,3.0,44100,132300,-34.12291717529297,0.31390380859375,7.27,False,False,True
Common Myna,xc571185_61883.wav,True,,3.0,44100,132300,-29.595375061035156,0.34039306640625,9.61,False,False,True
Common Myna,xc571185_7997.wav,True,,3.0,44100,132300,-33.29901885986328,0.294403076171875,7.43,False,False,True
Common Myna,xc571185_86163.wav,True,,3.0,44100,132300,-34.8548583984375,0.33050537109375,5.70,False,False,True
Common Myna,xc583034_13304.wav,True,,3.0,44100,132300,-40.55390930175781,0.09698486328125,7.79,True,False,True
Common Myna,xc583034_18659.wav,True,,3.0,44100,132300,-31.66355323791504,0.188629150390625,9.80,False,False,True
Common Myna,xc583034_4351.wav,True,,3.0,44100,132300,-32.48693084716797,0.24481201171875,13.81,False,False,True
Common Myna,xc583034_68586.wav,True,,3.0,44100,132300,-37.89765167236328,0.118988037109375,9.57,False,False,True
Common Myna,xc583034_73172.wav,True,,3.0,44100,132300,-35.52893829345703,0.155853271484375,13.25,False,False,True
Common Myna,xc583034_83302.wav,True,,3.0,44100,132300,-34.91657638549805,0.180023193359375,10.45,False,False,True
Common Myna,xc583034_86534.wav,True,,3.0,44100,132300,-37.67359161376953,0.158721923828125,9.19,False,False,True
Common Myna,xc583034_92596.wav,True,,3.0,44100,132300,-35.31395721435547,0.18402099609375,10.56,False,False,True
Common Myna,xc591907_11049.wav,True,,3.0,44100,132300,-19.507701873779297,0.568328857421875,4.65,False,False,True
Common Myna,xc591907_14583.wav,True,,3.0,44100,132300,-20.90907859802246,0.4649658203125,4.86,False,False,True
Common Myna,xc591907_24.wav,True,,3.0,44100,132300,-17.32318115234375,0.79449462890625,7.13,False,False,True
Common Myna,xc596982_12048.wav,True,,3.0,44100,132300,-25.180875778198242,0.72314453125,14.34,False,False,True
Common Myna,xc596982_13313.wav,True,,3.0,44100,132300,-25.774826049804688,0.747528076171875,13.43,False,False,True
Common Myna,xc596982_15089.wav,True,,3.0,44100,132300,-23.830753326416016,0.83514404296875,15.23,False,False,True
Common Myna,xc596982_16652.wav,True,,3.0,44100,132300,-24.122419357299805,0.852325439453125,14.77,False,False,True
Common Myna,xc596982_18960.wav,True,,3.0,44100,132300,-33.01392364501953,0.296173095703125,4.40,False,False,True
Common Myna,xc596982_21767.wav,True,,3.0,44100,132300,-26.34195327758789,0.564605712890625,15.18,False,False,True
Common Myna,xc596982_29354.wav,True,,3.0,44100,132300,-25.652008056640625,0.49267578125,14.59,False,False,True
Common Myna,xc596982_31542.wav,True,,3.0,44100,132300,-26.05402183532715,0.49566650390625,13.06,False,False,True
Common Myna,xc596982_3566.wav,True,,3.0,44100,132300,-21.453567504882812,0.907470703125,17.87,False,False,True
Common Myna,xc596982_369.wav,True,,3.0,44100,132300,-36.19493865966797,0.271881103515625,2.79,False,False,True
Common Myna,xc596983_13540.wav,True,,3.0,44100,132300,-46.04114532470703,0.058837890625,14.22,True,False,True
Common Myna,xc596983_19962.wav,True,,3.0,44100,132300,-48.36344909667969,0.07147216796875,10.58,True,False,True
Common Myna,xc596983_2131.wav,True,,3.0,44100,132300,-46.855674743652344,0.073089599609375,13.77,True,False,True
Common Myna,xc596983_269.wav,True,,3.0,44100,132300,-43.41157531738281,0.10858154296875,16.17,True,False,True
Common Myna,xc596983_29595.wav,True,,3.0,44100,132300,-28.761951446533203,0.27825927734375,26.03,False,False,True
Common Myna,xc596983_4106.wav,True,,3.0,44100,132300,-49.677330017089844,0.042724609375,11.15,True,False,True
Common Myna,xc596983_43051.wav,True,,3.0,44100,132300,-49.08353805541992,0.0283203125,9.69,True,False,True
Common Myna,xc596983_6109.wav,True,,3.0,44100,132300,-40.5323486328125,0.100006103515625,20.67,True,False,True
Common Myna,xc596983_7104.wav,True,,3.0,44100,132300,-40.73371505737305,0.097381591796875,20.52,True,False,True
Common Myna,xc596983_8468.wav,True,,3.0,44100,132300,-55.47333526611328,0.029571533203125,5.65,True,False,True
Common Myna,xc599867_18996.wav,True,,3.0,44100,132300,-33.92932891845703,0.155975341796875,4.98,False,False,True
Common Myna,xc599867_1966.wav,True,,3.0,44100,132300,-27.07846450805664,0.395751953125,12.77,False,False,True
Common Myna,xc599867_3766.wav,True,,3.0,44100,132300,-30.043676376342773,0.289459228515625,9.66,False,False,True
Common Myna,xc599867_58280.wav,True,,3.0,44100,132300,-23.69352149963379,0.54815673828125,13.85,False,False,True
Common Myna,xc607249_100509.wav,True,,3.0,44100,132300,-30.285757064819336,0.206787109375,10.12,False,False,True
Common Myna,xc607249_123553.wav,True,,3.0,44100,132300,-27.30063247680664,0.327117919921875,16.07,False,False,True
Common Myna,xc607249_144555.wav,True,,3.0,44100,132300,-28.78373908996582,0.285614013671875,11.57,False,False,True
Common Myna,xc607249_21212.wav,True,,3.0,44100,132300,-23.84821891784668,0.497650146484375,15.25,False,False,True
Common Myna,xc607249_2259.wav,True,,3.0,44100,132300,-22.10967254638672,0.527099609375,15.16,False,False,True
Common Myna,xc607249_35099.wav,True,,3.0,44100,132300,-35.25682067871094,0.113372802734375,5.21,False,False,True
Common Myna,xc607249_43870.wav,True,,3.0,44100,132300,-35.07640075683594,0.1217041015625,10.34,False,False,True
Common Myna,xc607249_73495.wav,True,,3.0,44100,132300,-33.43384552001953,0.174163818359375,7.61,False,False,True
Common Myna,xc607249_90720.wav,True,,3.0,44100,132300,-31.06441879272461,0.195831298828125,10.64,False,False,True
Common Myna,xc607249_9434.wav,True,,3.0,44100,132300,-23.440448760986328,0.460113525390625,14.17,False,False,True
Common Myna,xc614590_1385.wav,True,,3.0,44100,132300,-37.70891571044922,0.1077880859375,5.92,False,False,True
Common Myna,xc614590_16277.wav,True,,3.0,44100,132300,-37.61872863769531,0.129638671875,8.89,False,False,True
Common Myna,xc614590_21644.wav,True,,3.0,44100,132300,-39.447906494140625,0.0771484375,2.59,False,False,True
Common Myna,xc623016_20382.wav,True,,3.0,44100,132300,-33.15189743041992,0.179443359375,22.96,False,False,True
Common Myna,xc623016_23987.wav,True,,3.0,44100,132300,-39.4993896484375,0.128173828125,23.77,False,False,True
Common Myna,xc623016_311.wav,True,,3.0,44100,132300,-33.937095642089844,0.16168212890625,25.00,False,False,True
Common Myna,xc623016_3309.wav,True,,3.0,44100,132300,-29.23247528076172,0.253997802734375,21.15,False,False,True
Common Myna,xc635697_17024.wav,True,,3.0,44100,132300,-24.440372467041016,0.400115966796875,9.04,False,False,True
Common Myna,xc635697_2867.wav,True,,3.0,44100,132300,-33.917701721191406,0.141448974609375,7.75,False,False,True
Common Myna,xc652901_1026.wav,True,,3.0,44100,132300,-32.19490051269531,0.1986083984375,7.87,False,False,True
Common Myna,xc652901_14818.wav,True,,3.0,44100,132300,-30.793922424316406,0.23846435546875,11.51,False,False,True
Common Myna,xc652901_9666.wav,True,,3.0,44100,132300,-34.097206115722656,0.221282958984375,8.98,False,False,True
Common Myna,xc652903_1429.wav,True,,3.0,44100,132300,-32.467872619628906,0.1986083984375,8.27,False,False,True
Common Myna,xc652903_14393.wav,True,,3.0,44100,132300,-30.86284828186035,0.23846435546875,11.50,False,False,True
Common Myna,xc652903_9629.wav,True,,3.0,44100,132300,-34.09986877441406,0.221282958984375,9.18,False,False,True
Common Myna,xc659209_0.wav,True,,3.0,44100,132300,-27.5690860748291,0.55706787109375,14.68,False,False,True
Common Myna,xc659209_11836.wav,True,,3.0,44100,132300,-34.85983657836914,0.115203857421875,12.49,False,False,True
Common Myna,xc659209_16353.wav,True,,3.0,44100,132300,-31.86069679260254,0.1885986328125,11.89,False,False,True
Common Myna,xc659209_21227.wav,True,,3.0,44100,132300,-40.115966796875,0.08392333984375,5.89,True,False,True
Common Myna,xc659209_24296.wav,True,,3.0,44100,132300,-31.9996337890625,0.214874267578125,9.52,False,False,True
Common Myna,xc659209_34234.wav,True,,3.0,44100,132300,-37.73833084106445,0.074798583984375,5.01,False,False,True
Common Myna,xc659209_35710.wav,True,,3.0,44100,132300,-37.890235900878906,0.07684326171875,6.48,False,False,True
Common Myna,xc659209_41175.wav,True,,3.0,44100,132300,-37.911155700683594,0.09649658203125,6.67,False,False,True
Common Myna,xc659211_12663.wav,True,,3.0,44100,132300,-38.74169921875,0.08978271484375,3.41,False,False,True
Common Myna,xc659211_14030.wav,True,,3.0,44100,132300,-38.405433654785156,0.089752197265625,2.83,False,False,True
Common Myna,xc659211_23749.wav,True,,3.0,44100,132300,-39.545406341552734,0.097503662109375,4.46,False,False,True
Common Myna,xc659211_27394.wav,True,,3.0,44100,132300,-41.99262237548828,0.04498291015625,2.32,True,False,True
Common Myna,xc659211_32860.wav,True,,3.0,44100,132300,-36.976558685302734,0.156646728515625,3.58,False,False,True
Common Myna,xc659211_838.wav,True,,3.0,44100,132300,-30.495845794677734,0.274444580078125,15.65,False,False,True
Common Myna,xc659211_9173.wav,True,,3.0,44100,132300,-35.12946701049805,0.1531982421875,5.45,False,False,True
Common Myna,xc659214_23961.wav,True,,3.0,44100,132300,-26.544397354125977,0.345184326171875,19.26,False,False,True
Common Myna,xc659214_26961.wav,True,,3.0,44100,132300,-23.92474937438965,0.486358642578125,23.01,False,False,True
Common Myna,xc659214_31884.wav,True,,3.0,44100,132300,-22.795654296875,0.47906494140625,22.72,False,False,True
Common Myna,xc661228_21752.wav,True,,3.0,44100,132300,-26.700963973999023,0.28057861328125,14.35,False,False,True
Common Myna,xc661228_27350.wav,True,,3.0,44100,132300,-29.293357849121094,0.238128662109375,13.51,False,False,True
Common Myna,xc661228_38035.wav,True,,3.0,44100,132300,-27.11555290222168,0.236663818359375,16.12,False,False,True
Common Myna,xc661228_42426.wav,True,,3.0,44100,132300,-35.18983840942383,0.188873291015625,8.99,False,False,True
Common Myna,xc661228_56307.wav,True,,3.0,44100,132300,-33.14202117919922,0.156524658203125,7.53,False,False,True
Common Myna,xc661228_63781.wav,True,,3.0,44100,132300,-27.001962661743164,0.270538330078125,10.34,False,False,True
Common Myna,xc661228_809.wav,True,,3.0,44100,132300,-33.71242141723633,0.14996337890625,9.70,False,False,True
Common Myna,xc661228_82408.wav,True,,3.0,44100,132300,-31.37589454650879,0.22955322265625,9.40,False,False,True
Common Myna,xc661228_9121.wav,True,,3.0,44100,132300,-29.87665367126465,0.191131591796875,12.62,False,False,True
Common Myna,xc661228_91913.wav,True,,3.0,44100,132300,-34.99469757080078,0.150787353515625,8.30,False,False,True
Common Myna,xc661253_5492.wav,True,,3.0,44100,132300,-33.12192916870117,0.206756591796875,15.62,False,False,True
Common Myna,xc661253_946.wav,True,,3.0,44100,132300,-42.05235290527344,0.04681396484375,6.44,True,False,True
Common Myna,xc666384_4570.wav,True,,3.0,44100,132300,-19.169050216674805,0.99468994140625,19.14,False,True,True
Common Myna,xc684628_13357.wav,True,,3.0,44100,132300,-34.21089553833008,0.139434814453125,6.40,False,False,True
Common Myna,xc684628_19792.wav,True,,3.0,44100,132300,-34.5826301574707,0.12347412109375,9.36,False,False,True
Common Myna,xc684628_3016.wav,True,,3.0,44100,132300,-35.61476516723633,0.10980224609375,8.85,False,False,True
Common Myna,xc704442_2133.wav,True,,3.0,44100,132300,-13.9525785446167,1.0,26.55,False,True,True
Common Myna,xc704442_43.wav,True,,3.0,44100,132300,-19.312376022338867,0.999969482421875,21.50,False,True,True
Common Myna,xc721477_11599.wav,True,,3.0,44100,132300,-38.056968688964844,0.13787841796875,24.98,False,False,True
Common Myna,xc721477_14599.wav,True,,3.0,44100,132300,-30.490131378173828,0.392181396484375,29.88,False,False,True
Common Myna,xc721477_20044.wav,True,,3.0,44100,132300,-44.1085090637207,0.097808837890625,19.62,True,False,True
Common Myna,xc721477_26476.wav,True,,3.0,44100,132300,-32.052040100097656,0.382965087890625,24.20,False,False,True
Common Myna,xc721477_29476.wav,True,,3.0,44100,132300,-22.580310821533203,0.72039794921875,16.97,False,False,True
Common Myna,xc721477_3828.wav,True,,3.0,44100,132300,-38.65716552734375,0.23614501953125,32.12,False,False,True
Common Myna,xc721477_40551.wav,True,,3.0,44100,132300,-28.97955322265625,0.361602783203125,15.34,False,False,True
Common Myna,xc721477_44544.wav,True,,3.0,44100,132300,-29.75429344177246,0.3436279296875,11.77,False,False,True
Common Myna,xc729094_1448.wav,True,,3.0,44100,132300,-18.901248931884766,0.8626708984375,25.90,False,False,True
Common Myna,xc729094_18186.wav,True,,3.0,44100,132300,-30.303077697753906,0.345703125,15.59,False,False,True
Common Myna,xc729094_27267.wav,True,,3.0,44100,132300,-29.73012924194336,0.336761474609375,16.27,False,False,True
Common Myna,xc729094_35904.wav,True,,3.0,44100,132300,-27.253520965576172,0.405731201171875,18.67,False,False,True
Common Myna,xc729094_37566.wav,True,,3.0,44100,132300,-20.160863876342773,0.559326171875,19.73,False,False,True
Common Myna,xc729094_54915.wav,True,,3.0,44100,132300,-23.83884048461914,0.503692626953125,20.56,False,False,True
Common Myna,xc729094_60982.wav,True,,3.0,44100,132300,-27.400737762451172,0.40045166015625,17.55,False,False,True
Common Myna,xc729094_66168.wav,True,,3.0,44100,132300,-28.071887969970703,0.4742431640625,16.82,False,False,True
Common Myna,xc729094_70899.wav,True,,3.0,44100,132300,-30.28362464904785,0.2193603515625,10.46,False,False,True
Common Myna,xc729094_77080.wav,True,,3.0,44100,132300,-40.715110778808594,0.1055908203125,9.77,True,False,True
Common Myna,xc73133_13323.wav,True,,3.0,44100,132300,-20.287092208862305,0.801055908203125,19.44,False,False,True
Common Myna,xc73133_15581.wav,True,,3.0,44100,132300,-23.046905517578125,0.801055908203125,15.39,False,False,True
Common Myna,xc73133_18968.wav,True,,3.0,44100,132300,-23.147216796875,0.707489013671875,16.24,False,False,True
Common Myna,xc73133_24737.wav,True,,3.0,44100,132300,-26.44587516784668,0.592376708984375,12.83,False,False,True
Common Myna,xc73133_26685.wav,True,,3.0,44100,132300,-30.98522186279297,0.28759765625,7.92,False,False,True
Common Myna,xc73133_3380.wav,True,,3.0,44100,132300,-27.24773597717285,0.3424072265625,12.20,False,False,True
Common Myna,xc73133_4385.wav,True,,3.0,44100,132300,-20.460765838623047,0.999969482421875,18.82,False,True,True
Common Myna,xc73133_8344.wav,True,,3.0,44100,132300,-23.836660385131836,0.701171875,14.95,False,False,True
Common Myna,xc737076_12718.wav,True,,3.0,44100,132300,-31.154382705688477,0.291656494140625,27.16,False,False,True
Common Myna,xc737076_18872.wav,True,,3.0,44100,132300,-32.81170654296875,0.285003662109375,26.64,False,False,True
Common Myna,xc737076_23587.wav,True,,3.0,44100,132300,-36.39423751831055,0.1884765625,24.63,False,False,True
Common Myna,xc737076_28993.wav,True,,3.0,44100,132300,-30.905826568603516,0.286102294921875,30.29,False,False,True
Common Myna,xc737076_381.wav,True,,3.0,44100,132300,-38.17564392089844,0.177764892578125,22.09,False,False,True
Common Myna,xc737076_5039.wav,True,,3.0,44100,132300,-34.35914611816406,0.23175048828125,21.68,False,False,True
Common Myna,xc744146_7770.wav,True,,3.0,44100,132300,-37.581790924072266,0.096710205078125,12.53,False,False,True
Common Myna,xc744146_875.wav,True,,3.0,44100,132300,-44.73678207397461,0.054840087890625,14.23,True,False,True
Common Myna,xc762566_10250.wav,True,,3.0,44100,132300,-29.59458351135254,0.371185302734375,16.73,False,False,True
Common Myna,xc762566_17021.wav,True,,3.0,44100,132300,-37.75254821777344,0.22357177734375,9.42,False,False,True
Common Myna,xc762566_21185.wav,True,,3.0,44100,132300,-30.380544662475586,0.428253173828125,16.98,False,False,True
Common Myna,xc762566_27519.wav,True,,3.0,44100,132300,-38.598209381103516,0.203460693359375,8.64,False,False,True
Common Myna,xc762566_3742.wav,True,,3.0,44100,132300,-33.08017349243164,0.385711669921875,14.30,False,False,True
Common Myna,xc762566_495.wav,True,,3.0,44100,132300,-34.103092193603516,0.2945556640625,13.76,False,False,True
Common Myna,xc762566_7236.wav,True,,3.0,44100,132300,-28.441909790039062,0.528717041015625,19.44,False,False,True
Common Myna,xc762567_16179.wav,True,,3.0,44100,132300,-35.87342071533203,0.177093505859375,9.91,False,False,True
Common Myna,xc762567_20093.wav,True,,3.0,44100,132300,-36.780818939208984,0.167938232421875,9.40,False,False,True
Common Myna,xc762567_25190.wav,True,,3.0,44100,132300,-36.89862060546875,0.170623779296875,9.51,False,False,True
Common Myna,xc762567_33200.wav,True,,3.0,44100,132300,-38.06301498413086,0.218292236328125,7.19,False,False,True
Common Myna,xc762567_3694.wav,True,,3.0,44100,132300,-36.71718978881836,0.190643310546875,9.45,False,False,True
Common Myna,xc762567_37774.wav,True,,3.0,44100,132300,-32.96642303466797,0.228607177734375,12.62,False,False,True
Common Myna,xc762567_45693.wav,True,,3.0,44100,132300,-37.195350646972656,0.212554931640625,9.78,False,False,True
Common Myna,xc762567_477.wav,True,,3.0,44100,132300,-35.8636589050293,0.226654052734375,9.81,False,False,True
Common Myna,xc762567_49084.wav,True,,3.0,44100,132300,-29.813514709472656,0.30029296875,16.59,False,False,True
Common Myna,xc791427_145.wav,True,,3.0,44100,132300,-27.729589462280273,0.30999755859375,14.84,False,False,True
Common Myna,xc791427_16751.wav,True,,3.0,44100,132300,-37.95534896850586,0.12530517578125,11.41,False,False,True
Common Myna,xc791427_20201.wav,True,,3.0,44100,132300,-41.77565002441406,0.067169189453125,6.14,True,False,True
Common Myna,xc791427_24253.wav,True,,3.0,44100,132300,-42.888221740722656,0.099884033203125,5.83,True,False,True
Common Myna,xc791427_28741.wav,True,,3.0,44100,132300,-35.587371826171875,0.123046875,11.05,False,False,True
Common Myna,xc791427_36988.wav,True,,3.0,44100,132300,-34.54405975341797,0.163818359375,13.31,False,False,True
Common Myna,xc791427_53191.wav,True,,3.0,44100,132300,-37.3367805480957,0.132171630859375,9.81,False,False,True
Common Myna,xc79507_5629.wav,True,,3.0,44100,132300,-21.65663719177246,0.38580322265625,4.68,False,False,True
Common Myna,xc79507_928.wav,True,,3.0,44100,132300,-25.15749168395996,0.433624267578125,3.05,False,False,True
